name,position,prediction_season,predicted_goals_per_match,actual_goals_per_match
Lorenz Bosch,Left Wing,2016/2017,1.8564232110397931,1.875
Lorenz Bosch,Left Wing,2017/2018,1.8952978779922787,1.7692307692307692
Niels Ham,Right Back,2015/2016,2.672890426351007,2.857142857142857
Niels Ham,Right Back,2016/2017,2.672890426351007,2.8666666666666667
Niels Ham,Right Back,2017/2018,2.672890426351007,3.888888888888889
Rune Dahmke,Left Wing,2015/2016,2.235193775670141,2.838709677419355
Rune Dahmke,Left Wing,2016/2017,2.672890426351007,2.2758620689655173
Rune Dahmke,Left Wing,2017/2018,2.1928631133085497,1.9259259259259258
Pavel Prokopec,Left Back,2014/2015,3.849173857281154,1.4705882352941178
Pavel Prokopec,Left Back,2015/2016,2.3788400696816057,3.6944444444444446
Christelle Manga,Left Wing,2014/2015,1.6580156601573612,0.1875
Alexander Feld,Middle Back,2014/2015,2.2690159857129855,1.4
Alexander Feld,Middle Back,2015/2016,1.8477514720162307,2.75
Alexander Feld,Middle Back,2016/2017,2.672890426351007,3.9705882352941178
Alexander Feld,Middle Back,2017/2018,3.462462168331166,3.0
Manuel Schmid,Middle Back,2015/2016,1.5034812591385507,2.5172413793103448
Manuel Schmid,Middle Back,2016/2017,2.4149560001609185,1.4666666666666666
Manuel Schmid,Middle Back,2017/2018,1.87981046134367,1.4482758620689655
Laurence Brame,Line Player,2017/2018,1.7329493321142007,1.44
Jonas Ellwanger,Back,2014/2015,0.6621276896332322,2.3421052631578947
Jonas Ellwanger,Back,2015/2016,1.9886993511895632,3.375
Jonas Ellwanger,Back,2016/2017,2.9762572311182014,3.3783783783783785
Jonas Ellwanger,Back,2017/2018,2.9762572311182014,3.710526315789474
Johan Koch,Line Player,2015/2016,2.4233761790753197,1.7575757575757576
Johan Koch,Line Player,2016/2017,1.9270487476443408,2.769230769230769
Johan Koch,Line Player,2017/2018,2.58530105991561,1.9230769230769231
Joscha Ritterbach,Left Wing,2014/2015,0.7996020247042904,3.4516129032258065
Joscha Ritterbach,Left Wing,2015/2016,3.181577402210718,3.775
Joscha Ritterbach,Left Wing,2016/2017,3.32441693687619,3.757575757575758
Joscha Ritterbach,Left Wing,2017/2018,3.310166623731905,1.5294117647058822
Casper Ulrich Mortensen,Left Back,2017/2018,2.716649718622526,6.794117647058823
Christoph Piske,Right Back,2015/2016,4.073865498343723,4.366666666666666
Christoph Piske,Right Back,2016/2017,3.905178460090819,3.625
Ernir Arnarson,Right Back,2014/2015,2.716649718622526,2.735294117647059
Ernir Arnarson,Right Back,2015/2016,2.672890426351007,3.96875
Tobias Schimmelbauer,Left Wing,2014/2015,2.6709865972097977,2.9411764705882355
Tobias Schimmelbauer,Left Wing,2015/2016,2.672890426351007,2.3225806451612905
Tobias Schimmelbauer,Left Wing,2016/2017,2.1928631133085497,1.9583333333333333
Tobias Schimmelbauer,Left Wing,2017/2018,2.00661512696939,1.4230769230769231
Martin Kienzle,Left Wing,2014/2015,1.3706639545552393,1.84375
Martin Kienzle,Left Wing,2015/2016,1.7416210711377633,0.18181818181818182
Dominik Weiß,Left Back,2014/2015,3.650424970393286,4.72972972972973
Dominik Weiß,Left Back,2015/2016,4.198138680727562,3.757575757575758
Dominik Weiß,Left Back,2016/2017,3.246957236542953,3.4705882352941178
Dominik Weiß,Left Back,2017/2018,2.9559678976581867,2.8333333333333335
Michael Schweikardt,Middle Back,2012/2013,1.4794009991591914,5.090909090909091
Michael Schweikardt,Middle Back,2013/2014,3.9067312309616304,3.066666666666667
Michael Schweikardt,Middle Back,2014/2015,3.3340748516999987,3.972972972972973
Michael Schweikardt,Middle Back,2015/2016,3.4191780357739425,2.7777777777777777
Michael Schweikardt,Middle Back,2016/2017,2.716649718622526,2.176470588235294
Michael Schweikardt,Middle Back,2017/2018,2.1928631133085497,2.5454545454545454
Anastasiia Pidpalova,Left Back,2014/2015,3.6870354840888373,4.666666666666667
Anastasiia Pidpalova,Left Back,2015/2016,3.8879765620379603,2.823529411764706
Lars Friedrich,Right Back,2012/2013,2.716649718622526,6.181818181818182
Lars Friedrich,Right Back,2013/2014,4.23199841381421,5.222222222222222
Lars Friedrich,Right Back,2014/2015,4.495692351967536,3.789473684210526
Lars Friedrich,Right Back,2015/2016,3.447879275778417,1.8
Lars Friedrich,Right Back,2016/2017,2.4260783559822765,3.7857142857142856
Lars Friedrich,Right Back,2017/2018,3.156889936893651,2.742857142857143
Peter Jungwirth,Right Wing,2012/2013,2.1928631133085497,4.088235294117647
Peter Jungwirth,Right Wing,2013/2014,3.6440559337765124,2.2162162162162162
Alexander Wassel,Left Wing,2014/2015,1.87981046134367,1.8181818181818181
Alexander Wassel,Left Wing,2015/2016,1.8564232110397931,2.0
Alexander Wassel,Left Wing,2016/2017,1.935989590364843,1.0869565217391304
Alexander Wassel,Left Wing,2017/2018,1.781092822138294,1.2083333333333333
Simon Baumgarten,Line Player,2014/2015,2.6290603521871287,2.1470588235294117
Simon Baumgarten,Line Player,2015/2016,2.1928631133085497,1.7741935483870968
Simon Baumgarten,Line Player,2016/2017,1.9270487476443408,2.0588235294117645
Simon Baumgarten,Line Player,2017/2018,1.9787614819882602,1.6551724137931034
Sabrina Zazai,Right Wing,2017/2018,2.5862074027993955,3.0384615384615383
Robin John,Right Back,2014/2015,2.9924216633743024,3.0
Branimir Koloper,Line Player,2014/2015,0.6190849738642967,1.894736842105263
Branimir Koloper,Line Player,2015/2016,1.7804957380902486,1.0
Branimir Koloper,Line Player,2016/2017,1.4663614203385529,1.0526315789473684
Michael Seiz,Right Wing,2014/2015,1.71069451792632,0.9354838709677419
Michael Seiz,Right Wing,2015/2016,1.4001845463467542,0.18181818181818182
Marvin Nartey,Left Back,2014/2015,3.1880554264525567,3.8333333333333335
Dennis Szczęsny,Line Player,2014/2015,2.7702706553592567,2.3333333333333335
Moritz Weltgen,Middle Back,2014/2015,2.4076740509083328,0.7222222222222222
Felipe Borges,Left Wing,2014/2015,2.0493870185928076,1.3157894736842106
Felipe Borges,Left Wing,2015/2016,1.87981046134367,2.0384615384615383
Kalle Bjorkman,Right Wing,2014/2015,1.4374527342198848,2.4074074074074074
Anouk Nieuwenweg,Right Back,2017/2018,4.0240115040988185,4.461538461538462
Hakon Bratvold Ekren,Middle Back,2015/2016,1.71069451792632,1.2413793103448276
Hakon Bratvold Ekren,Middle Back,2016/2017,1.8477514720162307,2.3461538461538463
Hakon Bratvold Ekren,Middle Back,2017/2018,2.0433756044137086,1.25
Dominik Mappes,Line Player,2014/2015,1.4357405940444867,2.0
Florian von Gruchalla,Left Back,2014/2015,3.13954791464019,3.057142857142857
Florian von Gruchalla,Left Back,2015/2016,2.716649718622526,2.272727272727273
Florian von Gruchalla,Left Back,2016/2017,2.1928631133085497,2.0
Florian von Gruchalla,Left Back,2017/2018,2.00661512696939,2.272727272727273
Flaka Dervisaj,Left Back,2014/2015,3.7709553688145205,4.461538461538462
Flaka Dervisaj,Left Back,2015/2016,3.974806382476808,1.8823529411764706
David Schmidt,Right Back,2016/2017,1.7804957380902486,3.8484848484848486
David Schmidt,Right Back,2017/2018,3.3506842043166074,4.481481481481482
Solène de la Breteche,Left Wing,2015/2016,1.644236638408318,2.05
Eliana Estermann,Left Back,2014/2015,2.2523843777280437,2.6538461538461537
Eliana Estermann,Left Back,2015/2016,2.672890426351007,1.76
Eliana Estermann,Left Back,2016/2017,1.9270487476443408,2.923076923076923
Ria Estermann,Middle Back,2014/2015,1.4383184828391387,2.607142857142857
Ria Estermann,Middle Back,2015/2016,2.728181402130875,3.230769230769231
Ria Estermann,Middle Back,2016/2017,2.796428733307075,3.6666666666666665
Wendy Lawson,Left Back,2015/2016,3.272504141744597,1.7
Wendy Lawson,Left Back,2016/2017,1.960527798409704,0.6
Wendy Lawson,Left Back,2017/2018,1.3700649020509832,0.625
Paco Barthe-Spiess,Line Player,2014/2015,1.552551007983597,1.1818181818181819
Paco Barthe-Spiess,Line Player,2015/2016,1.792840567272003,2.588235294117647
Paco Barthe-Spiess,Line Player,2016/2017,2.6405920356954784,2.5
Paco Barthe-Spiess,Line Player,2017/2018,2.2929908451214667,2.054054054054054
Jens Dethloff,Line Player,2014/2015,1.935989590364843,1.096774193548387
Jens Dethloff,Line Player,2015/2016,1.781092822138294,0.6578947368421053
Gabor Langhans,Right Back,2014/2015,2.3112840605001135,3.611111111111111
Gabor Langhans,Right Back,2015/2016,2.9559678976581867,2.652173913043478
René Gruszka,Right Wing,2014/2015,4.096926724097259,4.7368421052631575
René Gruszka,Right Wing,2015/2016,4.255696054408037,5.026315789473684
René Gruszka,Right Wing,2016/2017,4.32471546726081,1.4736842105263157
René Gruszka,Right Wing,2017/2018,2.3788400696816057,0.7352941176470589
Konszuéla Hámori,Right Back,2014/2015,1.197980379901531,1.3333333333333333
Konszuéla Hámori,Right Back,2015/2016,1.71069451792632,1.4285714285714286
Konszuéla Hámori,Right Back,2016/2017,1.8477514720162307,1.4230769230769231
Konszuéla Hámori,Right Back,2017/2018,1.8477514720162307,1.6923076923076923
Krisztina Májer,Right Wing,2014/2015,0.6621276896332322,0.6071428571428571
Krisztina Májer,Right Wing,2015/2016,0.9057090117907439,0.5925925925925926
Krisztina Májer,Right Wing,2016/2017,1.066427594233715,1.1923076923076923
Krisztina Májer,Right Wing,2017/2018,1.655783613182092,1.7692307692307692
Tom Wetzel,Left Back,2014/2015,1.7672277130286083,6.53125
Tom Wetzel,Left Back,2015/2016,4.23199841381421,0.9230769230769231
Tom Wetzel,Left Back,2016/2017,1.7545594689493362,2.2857142857142856
Tom Wetzel,Left Back,2017/2018,1.9278161261771747,0.0
Marcel Engels,Left Back,2014/2015,2.0366819686312665,1.6764705882352942
Marcel Engels,Left Back,2015/2016,1.8884822003672324,2.3076923076923075
Marcel Engels,Left Back,2016/2017,2.0887585259386388,2.857142857142857
Marcel Engels,Left Back,2017/2018,2.672890426351007,2.2972972972972974
Morten Christensen,Right Wing,2015/2016,1.8564232110397931,1.5714285714285714
Éva Schneider,Right Back,2014/2015,1.405606777983437,0.14814814814814814
Kevin Herbst,Right Back,2015/2016,1.6419536295184358,0.8611111111111112
Kevin Herbst,Right Back,2016/2017,1.2675586945185084,0.8
Henrik Bielenberg,Left Back,2014/2015,1.0379757645293999,2.5
Timo Kastening,Right Wing,2015/2016,1.7329493321142007,2.3333333333333335
Timo Kastening,Right Wing,2016/2017,2.0887585259386388,2.3636363636363638
Timo Kastening,Right Wing,2017/2018,2.250206290854856,2.2058823529411766
Maic Sadewasser,Line Player,2014/2015,0.6190849738642967,0.0
Mercédesz Walfisch,Back,2014/2015,2.672890426351007,3.6538461538461537
Mercédesz Walfisch,Back,2015/2016,3.263790782065506,5.2
Mercédesz Walfisch,Back,2016/2017,3.954454842100869,4.28
Mercédesz Walfisch,Back,2017/2018,3.857566042825004,5.115384615384615
Christoph Wischniewski,Right Wing,2016/2017,2.4670325574682908,2.6333333333333333
Nikolett Kiss,Right Wing,2017/2018,1.960527798409704,2.3076923076923075
Martin Slaninka,Back,2017/2018,1.5164560267901461,2.7777777777777777
Jannik Kohlbacher,Line Player,2014/2015,3.5408480766916695,2.78125
Jannik Kohlbacher,Line Player,2015/2016,2.6290603521871287,2.78125
Jannik Kohlbacher,Line Player,2016/2017,2.6290603521871287,4.0
Jannik Kohlbacher,Line Player,2017/2018,3.4790570559784064,3.3448275862068964
August Pedersen,Left Wing,2014/2015,2.1928631133085497,2.130434782608696
August Pedersen,Left Wing,2015/2016,2.1593840625431864,1.3448275862068966
August Pedersen,Left Wing,2016/2017,1.87981046134367,3.7586206896551726
August Pedersen,Left Wing,2017/2018,3.263790782065506,4.8
Florian Zemlin,Right Back,2014/2015,2.672890426351007,0.5833333333333334
Florian Zemlin,Right Back,2015/2016,1.4710052282724502,1.6
Florian Zemlin,Right Back,2016/2017,1.7416210711377633,1.8421052631578947
Finn Kretschmer,Right Wing,2014/2015,2.672890426351007,2.9473684210526314
Finn Kretschmer,Right Wing,2015/2016,2.672890426351007,0.3125
Finn Kretschmer,Right Wing,2016/2017,1.4199891540784368,0.625
Finn Kretschmer,Right Wing,2017/2018,0.9057090117907439,0.7142857142857143
Alexa Szederke Sirián,Line Player,2014/2015,1.7329493321142007,0.0
Alexa Szederke Sirián,Line Player,2015/2016,1.5827944576721473,0.5
Alexa Szederke Sirián,Line Player,2016/2017,0.8484285212672853,1.5
Alexa Szederke Sirián,Line Player,2017/2018,1.71069451792632,1.2307692307692308
Ladislav Brykner,Right Back,2014/2015,3.13954791464019,3.75
Ladislav Brykner,Right Back,2015/2016,3.014207456658151,2.4285714285714284
Yves Kunkel,Left Wing,2014/2015,1.7329493321142007,1.5806451612903225
Yves Kunkel,Left Wing,2015/2016,1.8564232110397931,3.3870967741935485
Yves Kunkel,Left Wing,2016/2017,3.1172582593130214,5.516129032258065
Yves Kunkel,Left Wing,2017/2018,4.107931388824502,3.1818181818181817
Tamas Koller,Left Back,2017/2018,1.2222169907495988,1.0555555555555556
Stig Tore Moen Nilsen,Right Back,2014/2015,2.9324979388466828,7.185185185185185
Stig Tore Moen Nilsen,Right Back,2015/2016,5.104904709023246,5.705882352941177
Nikolett Buzsáki,Middle Back,2014/2015,1.7804957380902486,0.18181818181818182
Gonzalo Carro Castro,Line Player,2017/2018,1.87981046134367,1.9
Felix Kempe,Right Back,2014/2015,1.6309647750337128,1.6956521739130435
Vera Bernhard,Right Wing,2014/2015,1.8477514720162307,1.8
Vera Bernhard,Right Wing,2015/2016,1.8564232110397931,1.4074074074074074
Vera Bernhard,Right Wing,2016/2017,1.8477514720162307,1.0833333333333333
Dóra Horvath,Left Back,2014/2015,1.552551007983597,0.6785714285714286
Dóra Horvath,Left Back,2015/2016,1.1664480138729014,0.44
Dóra Horvath,Left Back,2016/2017,0.9641580625923538,0.05555555555555555
Dóra Horvath,Left Back,2017/2018,0.6190849738642967,0.17391304347826086
Fabienne Plüer,Left Back,2014/2015,1.87981046134367,0.9615384615384616
Fabienne Plüer,Left Back,2015/2016,1.3620433385614692,0.8461538461538461
Fabienne Plüer,Left Back,2016/2017,1.1942577023781578,0.0
Moritz Preuss,Line Player,2016/2017,1.8477514720162307,2.5
Moritz Preuss,Line Player,2017/2018,2.2929908451214667,3.3529411764705883
Pablo Ariel Simonet Moldes,Middle Back,2013/2014,2.728181402130875,1.9090909090909092
Pablo Ariel Simonet Moldes,Middle Back,2017/2018,2.672890426351007,3.4
Gabriella Toth,Back,2014/2015,4.191221505474389,6.642857142857143
Gabriella Toth,Back,2015/2016,4.875555708685452,0.6666666666666666
Gabriella Toth,Back,2016/2017,1.7801025794373366,3.375
Gabriella Toth,Back,2017/2018,2.997319885492791,2.347826086956522
Mario Matic,Back,2017/2018,3.3848814865112855,4.625
Nikolett Marincsák,Left Back,2015/2016,1.0852691612000402,0.32142857142857145
Nikolett Marincsák,Left Back,2016/2017,1.0151741367863674,0.8888888888888888
Nikolett Marincsák,Left Back,2017/2018,0.966117184121608,0.13333333333333333
Eric Meinhardt,Middle Back,2014/2015,4.168842615276542,3.5757575757575757
Eric Meinhardt,Middle Back,2015/2016,3.606239455168306,4.571428571428571
Eric Meinhardt,Middle Back,2016/2017,4.041453108761593,2.6315789473684212
Eric Meinhardt,Middle Back,2017/2018,3.275997821793274,3.814814814814815
Kevin Roch,Line Player,2014/2015,2.2600836748434796,1.263157894736842
Kevin Roch,Line Player,2015/2016,1.87981046134367,3.3636363636363638
Kevin Roch,Line Player,2016/2017,2.7702706553592567,2.9210526315789473
Kevin Roch,Line Player,2017/2018,2.6290603521871287,3.0
Dorina Korsós,Left Wing,2014/2015,2.0433756044137086,2.3846153846153846
Dorina Korsós,Left Wing,2015/2016,2.281910597619748,2.4705882352941178
Dorina Korsós,Left Wing,2016/2017,2.3112840605001135,1.0
Melinda Tóth,Left Wing,2016/2017,1.7416210711377633,0.7727272727272727
Haakon Finsrud,Left Wing,2016/2017,0.8484285212672853,0.26666666666666666
Tom Spieß,Left Wing,2015/2016,1.3240290962121883,0.8076923076923077
Vanessza Hajtai,Left Wing,2015/2016,1.7804957380902486,0.391304347826087
Vanessza Hajtai,Left Wing,2016/2017,1.6265177966958837,0.9230769230769231
Matias Wilkensen Lygre,Left Wing,2015/2016,0.6621276896332322,0.7368421052631579
Matias Wilkensen Lygre,Left Wing,2016/2017,0.8996819787146331,0.25
Sarina Strahm,Left Back,2014/2015,2.243344050342639,1.9444444444444444
Sarina Strahm,Left Back,2015/2016,2.00661512696939,5.133333333333334
Bozidar Nadoveza,Left Wing,2013/2014,2.728181402130875,4.321428571428571
Bozidar Nadoveza,Left Wing,2014/2015,3.6839739620359873,3.7
Bozidar Nadoveza,Left Wing,2015/2016,3.185923756306589,3.5
Bozidar Nadoveza,Left Wing,2016/2017,3.13954791464019,3.4
Andre Christiansen,Right Back,2014/2015,1.8477514720162307,1.6296296296296295
Andre Christiansen,Right Back,2015/2016,1.8564232110397931,1.6818181818181819
Lars Spieß,Left Back,2015/2016,1.7416210711377633,1.5
Helen Moser,Line Player,2014/2015,3.9573647778140333,6.384615384615385
Helen Moser,Line Player,2015/2016,4.624207081215614,3.9130434782608696
Helen Moser,Line Player,2016/2017,3.6337119566401994,4.857142857142857
Mikhail Revin,Left Back,2017/2018,0.6190849738642967,0.06666666666666667
Luca Krisztina Dombi,Line Player,2014/2015,1.5088651530799377,2.2962962962962963
Luca Krisztina Dombi,Line Player,2015/2016,2.0366819686312665,2.25
Luca Krisztina Dombi,Line Player,2016/2017,2.1593840625431864,2.5625
Luca Krisztina Dombi,Line Player,2017/2018,2.498618036363999,1.8846153846153846
Isabel Prinzing,Middle Back,2014/2015,2.243344050342639,1.75
Isabel Prinzing,Middle Back,2015/2016,1.9270487476443408,1.9230769230769231
Isabel Prinzing,Middle Back,2016/2017,1.8952978779922787,0.0
Vincent Sohmann,Left Wing,2016/2017,1.2492338373488787,5.7368421052631575
Vincent Sohmann,Left Wing,2017/2018,4.0240115040988185,5.131578947368421
Fabian Huesmann,Left Wing,2014/2015,0.966117184121608,1.72
Fabian Huesmann,Left Wing,2015/2016,1.7416210711377633,1.0
Fabian Huesmann,Left Wing,2016/2017,1.6069995859633477,1.4827586206896552
Fabian Huesmann,Left Wing,2017/2018,1.7329493321142007,1.7692307692307692
Andreas Simon,Left Wing,2014/2015,4.405303320474671,4.542857142857143
Selina Jordi,Right Wing,2015/2016,1.197980379901531,1.0909090909090908
Selina Jordi,Right Wing,2016/2017,1.5034812591385507,1.5217391304347827
Selina Jordi,Right Wing,2017/2018,1.7329493321142007,0.9047619047619048
Andreas Bornemann,Right Back,2016/2017,3.1010938270569204,3.2432432432432434
Andreas Bornemann,Right Back,2017/2018,2.840188025578594,1.1081081081081081
Sebastian Schneider,Left Back,2012/2013,1.8477514720162307,4.433333333333334
Sebastian Schneider,Left Back,2013/2014,3.6665456920991746,3.1666666666666665
Sebastian Schneider,Left Back,2014/2015,3.071064885129299,1.2142857142857142
Sebastian Schneider,Left Back,2015/2016,1.9132895121090332,3.7714285714285714
Peter Strosack,Right Wing,2016/2017,2.672890426351007,1.5
Peter Strosack,Right Wing,2017/2018,1.87981046134367,1.5151515151515151
Jakob Macke,Line Player,2014/2015,1.71069451792632,0.5945945945945946
Jakob Macke,Line Player,2015/2016,1.346046620700902,2.2222222222222223
Jakob Macke,Line Player,2016/2017,2.0366819686312665,2.342857142857143
Tim Suton,Middle Back,2014/2015,4.875555708685452,1.4324324324324325
Tim Suton,Middle Back,2015/2016,2.3788400696816057,2.9705882352941178
Tim Suton,Middle Back,2016/2017,2.672890426351007,3.6666666666666665
Tim Suton,Middle Back,2017/2018,3.13954791464019,3.5294117647058822
